"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.031","0.032","20.480","15.8244","3162.83","1.9465","1.4064"
"0.031","0.032","20.480","15.8244","3162.83","1.9465","1.4064"
"0.032","0.032","20.480","15.8272","3166.62","1.9485","1.4510"
"0.032","0.032","20.480","15.8272","3166.62","1.9485","1.4510"
"0.032","0.032","20.480","15.8368","3161.28","1.9440","1.4484"
"0.032","0.032","20.480","15.8368","3161.28","1.9440","1.4484"
"0.032","0.033","20.480","15.8348","3166.84","1.9477","1.4489"
"0.032","0.033","20.480","15.8348","3166.84","1.9477","1.4489"
"0.032","0.033","20.480","15.8512","3163.72","1.9438","1.4444"
"0.032","0.033","20.480","15.8512","3163.72","1.9438","1.4444"
"0.034","0.034","20.480","15.8856","3159.72","1.9371","1.5246"
"0.034","0.034","20.480","15.8856","3159.72","1.9371","1.5246"
"0.034","0.034","20.480","15.9124","3153.52","1.9301","1.5169"
"0.034","0.034","20.480","15.9124","3153.52","1.9301","1.5169"
"0.034","0.035","20.480","15.8980","3144.71","1.9264","1.5211"
"0.034","0.035","20.480","15.8980","3144.71","1.9264","1.5211"
"0.035","0.035","20.480","15.8720","3147.35","1.9312","1.5736"
"0.035","0.035","20.480","15.8720","3147.35","1.9312","1.5736"
"0.035","0.035","20.480","15.8480","3146.03","1.9333","1.5807"
"0.035","0.035","20.480","15.8480","3146.03","1.9333","1.5807"
"0.035","0.035","20.480","15.8412","3150.43","1.9368","1.5828"
"0.035","0.035","20.480","15.8412","3150.43","1.9368","1.5828"
"0.035","0.036","20.480","15.8328","3145.15","1.9346","1.5853"
"0.035","0.036","20.480","15.8328","3145.15","1.9346","1.5853"
"0.037","0.037","20.480","15.7928","3137.91","1.9351","1.6887"
"0.037","0.037","20.480","15.7928","3137.91","1.9351","1.6887"
"0.037","0.037","20.480","15.7764","3130.93","1.9328","1.6940"
"0.037","0.037","20.480","15.7764","3130.93","1.9328","1.6940"
"0.037","0.037","20.480","15.7664","3134.41","1.9361","1.6972"
"0.037","0.037","20.480","15.7664","3134.41","1.9361","1.6972"
"0.037","0.038","20.480","15.7928","3131.36","1.9310","1.6887"
"0.037","0.038","20.480","15.7928","3131.36","1.9310","1.6887"
"0.037","0.038","20.480","15.8084","3130.71","1.9287","1.6837"
"0.037","0.038","20.480","15.8084","3130.71","1.9287","1.6837"
"0.039","0.039","20.480","15.7716","3127.01","1.9309","1.7871"
"0.039","0.039","20.480","15.7716","3127.01","1.9309","1.7871"
"0.039","0.039","20.480","15.7956","3127.23","1.9281","1.7789"
"0.039","0.039","20.480","15.7956","3127.23","1.9281","1.7789"
"0.038","0.039","20.480","15.8484","3127.66","1.9220","1.7160"
"0.038","0.039","20.480","15.8484","3127.66","1.9220","1.7160"
"0.039","0.040","20.480","15.8528","3125.05","1.9198","1.7597"
"0.039","0.040","20.480","15.8528","3125.05","1.9198","1.7597"
"0.040","0.041","20.480","15.8504","3125.49","1.9204","1.8057"
"0.040","0.041","20.480","15.8504","3125.49","1.9204","1.8057"
"0.040","0.041","20.480","15.8828","3120.50","1.9134","1.7947"
"0.040","0.041","20.480","15.8828","3120.50","1.9134","1.7947"
"0.042","0.041","20.480","15.8936","3118.77","1.9111","1.8807"
"0.042","0.041","20.480","15.8936","3118.77","1.9111","1.8807"
"0.043","0.041","20.480","15.9148","3120.72","1.9097","1.9176"
"0.043","0.041","20.480","15.9148","3120.72","1.9097","1.9176"
"0.041","0.042","20.480","15.9108","3122.45","1.9112","1.8299"
"0.041","0.042","20.480","15.9108","3122.45","1.9112","1.8299"
"0.043","0.043","20.480","15.8752","3127.23","1.9185","1.9320"
"0.043","0.043","20.480","15.8752","3127.23","1.9185","1.9320"
"0.043","0.043","20.480","15.8388","3137.91","1.9294","1.9453"
"0.043","0.043","20.480","15.8388","3137.91","1.9294","1.9453"
"0.043","0.043","20.480","15.7964","3140.54","1.9362","1.9610"
"0.043","0.043","20.480","15.7964","3140.54","1.9362","1.9610"
"0.043","0.043","20.480","15.7536","3138.57","1.9403","1.9771"
"0.043","0.043","20.480","15.7536","3138.57","1.9403","1.9771"
"0.043","0.044","20.480","15.7360","3140.10","1.9434","1.9837"
"0.043","0.044","20.480","15.7360","3140.10","1.9434","1.9837"
"0.045","0.045","20.480","15.7256","3139.88","1.9445","2.0802"
"0.045","0.045","20.480","15.7256","3139.88","1.9445","2.0802"
"0.045","0.045","20.480","15.7272","3131.58","1.9392","2.0795"
"0.045","0.045","20.480","15.7272","3131.58","1.9392","2.0795"
