"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.080","0.079","4.600","15.3344","985.85","0.6261","0.8958"
"0.080","0.079","4.600","15.3344","985.85","0.6261","0.8958"
"0.080","0.080","4.230","15.3544","983.78","0.6240","0.8206"
"0.080","0.080","4.230","15.3544","983.78","0.6240","0.8206"
"0.080","0.081","4.530","15.3792","983.44","0.6228","0.8745"
"0.080","0.081","4.530","15.3792","983.44","0.6228","0.8745"
"0.080","0.082","4.240","15.3960","982.02","0.6212","0.8159"
"0.080","0.082","4.240","15.3960","982.02","0.6212","0.8159"
"0.083","0.082","4.120","15.4448","975.66","0.6152","0.8148"
"0.083","0.082","4.120","15.4448","975.66","0.6152","0.8148"
"0.083","0.082","4.600","15.4236","975.62","0.6160","0.9134"
"0.083","0.082","4.600","15.4236","975.62","0.6160","0.9134"
"0.083","0.083","4.100","15.4228","975.47","0.6160","0.8142"
"0.083","0.083","4.100","15.4228","975.47","0.6160","0.8142"
"0.080","0.083","4.700","15.4256","977.67","0.6173","0.8992"
"0.080","0.083","4.700","15.4256","977.67","0.6173","0.8992"
"0.086","0.085","4.380","15.4048","978.14","0.6184","0.9045"
"0.086","0.085","4.380","15.4048","978.14","0.6184","0.9045"
"0.086","0.085","4.450","15.4132","975.38","0.6163","0.9174"
"0.086","0.085","4.450","15.4132","975.38","0.6163","0.9174"
"0.085","0.086","4.050","15.4188","972.49","0.6143","0.8245"
"0.085","0.086","4.050","15.4188","972.49","0.6143","0.8245"
"0.086","0.086","4.090","15.4324","973.00","0.6140","0.8399"
"0.086","0.086","4.090","15.4324","973.00","0.6140","0.8399"
"0.086","0.086","4.440","15.4436","975.78","0.6153","0.9099"
"0.086","0.086","4.440","15.4436","975.78","0.6153","0.9099"
"0.086","0.087","4.580","15.4384","979.80","0.6181","0.9396"
"0.086","0.087","4.580","15.4384","979.80","0.6181","0.9396"
"0.086","0.088","4.110","15.3972","976.91","0.6179","0.8501"
"0.086","0.088","4.110","15.3972","976.91","0.6179","0.8501"
"0.088","0.089","4.070","15.3672","972.70","0.6164","0.8664"
"0.088","0.089","4.070","15.3672","972.70","0.6164","0.8664"
"0.089","0.089","3.870","15.3556","964.14","0.6115","0.8349"
"0.089","0.089","3.870","15.3556","964.14","0.6115","0.8349"
"0.089","0.090","3.850","15.3504","964.61","0.6120","0.8316"
"0.089","0.090","3.850","15.3504","964.61","0.6120","0.8316"
"0.088","0.090","4.140","15.3332","964.10","0.6124","0.8870"
"0.088","0.090","4.140","15.3332","964.10","0.6124","0.8870"
"0.093","0.091","3.950","15.2928","965.84","0.6151","0.9017"
"0.093","0.091","3.950","15.2928","965.84","0.6151","0.9017"
"0.092","0.092","4.020","15.2964","966.17","0.6151","0.9069"
"0.092","0.092","4.020","15.2964","966.17","0.6151","0.9069"
"0.092","0.092","4.010","15.2712","958.72","0.6114","0.9092"
"0.092","0.092","4.010","15.2712","958.72","0.6114","0.9092"
"0.092","0.093","4.170","15.2540","957.84","0.6115","0.9487"
"0.092","0.093","4.170","15.2540","957.84","0.6115","0.9487"
"0.096","0.093","4.120","15.2680","957.07","0.6105","0.9754"
"0.096","0.093","4.120","15.2680","957.07","0.6105","0.9754"
"0.092","0.094","3.770","15.2992","954.22","0.6074","0.8501"
"0.092","0.094","3.770","15.2992","954.22","0.6074","0.8501"
"0.094","0.094","3.960","15.2676","952.83","0.6078","0.9180"
"0.094","0.094","3.960","15.2676","952.83","0.6078","0.9180"
"0.094","0.095","3.860","15.2792","951.46","0.6065","0.8928"
"0.094","0.095","3.860","15.2792","951.46","0.6065","0.8928"
"0.095","0.096","3.640","15.2804","947.75","0.6040","0.8507"
"0.095","0.096","3.640","15.2804","947.75","0.6040","0.8507"
"0.095","0.096","3.720","15.2636","942.67","0.6015","0.8723"
"0.095","0.096","3.720","15.2636","942.67","0.6015","0.8723"
"0.094","0.097","3.940","15.2264","936.41","0.5989","0.9210"
"0.094","0.097","3.940","15.2264","936.41","0.5989","0.9210"
"0.098","0.097","3.750","15.2644","929.56","0.5931","0.9070"
"0.098","0.097","3.750","15.2644","929.56","0.5931","0.9070"
"0.098","0.098","3.730","15.2580","933.71","0.5960","0.9032"
"0.098","0.098","3.730","15.2580","933.71","0.5960","0.9032"
"0.098","0.098","3.720","15.2720","932.11","0.5944","0.8985"
"0.098","0.098","3.720","15.2720","932.11","0.5944","0.8985"
"0.099","0.099","3.810","15.2872","931.08","0.5932","0.9268"
"0.099","0.099","3.810","15.2872","931.08","0.5932","0.9268"
"0.097","0.100","3.650","15.2900","927.59","0.5908","0.8693"
"0.097","0.100","3.650","15.2900","927.59","0.5908","0.8693"
"0.102","0.101","3.530","15.2988","923.93","0.5882","0.8827"
"0.102","0.101","3.530","15.2988","923.93","0.5882","0.8827"
"0.098","0.101","3.370","15.2992","921.36","0.5865","0.8096"
"0.098","0.101","3.370","15.2992","921.36","0.5865","0.8096"
"0.098","0.101","3.430","15.2820","918.05","0.5851","0.8266"
"0.098","0.101","3.430","15.2820","918.05","0.5851","0.8266"
"0.102","0.102","3.660","15.3120","915.92","0.5826","0.9127"
"0.102","0.102","3.660","15.3120","915.92","0.5826","0.9127"
"0.105","0.103","3.670","15.3280","910.75","0.5787","0.9391"
"0.105","0.103","3.670","15.3280","910.75","0.5787","0.9391"
"0.105","0.104","3.450","15.3076","902.59","0.5742","0.8866"
"0.105","0.104","3.450","15.3076","902.59","0.5742","0.8866"
"0.103","0.104","3.060","15.3196","889.16","0.5653","0.7695"
"0.103","0.104","3.060","15.3196","889.16","0.5653","0.7695"
"0.103","0.104","3.280","15.3084","876.09","0.5574","0.8265"
"0.103","0.104","3.280","15.3084","876.09","0.5574","0.8265"
"0.103","0.105","3.270","15.3088","864.41","0.5499","0.8240"
"0.103","0.105","3.270","15.3088","864.41","0.5499","0.8240"
"0.105","0.106","2.660","15.3228","852.34","0.5417","0.6815"
"0.105","0.106","2.660","15.3228","852.34","0.5417","0.6815"
"0.106","0.107","2.620","15.3136","838.49","0.5333","0.6788"
"0.106","0.107","2.620","15.3136","838.49","0.5333","0.6788"
"0.107","0.107","2.800","15.3200","827.89","0.5263","0.7314"
"0.107","0.107","2.800","15.3200","827.89","0.5263","0.7314"
"0.106","0.108","2.570","15.3204","809.41","0.5145","0.6649"
"0.106","0.108","2.570","15.3204","809.41","0.5145","0.6649"
"0.105","0.108","2.370","15.2916","801.93","0.5107","0.6110"
"0.105","0.108","2.370","15.2916","801.93","0.5107","0.6110"
"0.108","0.109","2.340","15.2860","786.66","0.5012","0.6210"
"0.108","0.109","2.340","15.2860","786.66","0.5012","0.6210"
"0.109","0.109","1.820","15.3136","766.25","0.4873","0.4849"
"0.109","0.109","1.820","15.3136","766.25","0.4873","0.4849"
"0.107","0.110","1.680","15.3288","743.98","0.4727","0.4382"
"0.107","0.110","1.680","15.3288","743.98","0.4727","0.4382"
"0.111","0.111","1.840","15.3212","716.55","0.4555","0.4984"
"0.111","0.111","1.840","15.3212","716.55","0.4555","0.4984"
"0.111","0.111","1.560","15.3564","681.03","0.4319","0.4198"
"0.111","0.111","1.560","15.3564","681.03","0.4319","0.4198"
"0.111","0.112","1.220","15.3824","663.74","0.4202","0.3265"
"0.111","0.112","1.220","15.3824","663.74","0.4202","0.3265"
