"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.075","0.076","9.610","14.9704","1648.91","1.0727","1.8855"
"0.075","0.076","9.590","14.9796","1647.34","1.0710","1.8781"
"0.075","0.076","9.590","14.9796","1647.34","1.0710","1.8781"
"0.078","0.077","9.840","14.9820","1654.67","1.0756","2.0033"
"0.078","0.077","9.840","14.9820","1654.67","1.0756","2.0033"
"0.078","0.078","9.670","14.9924","1653.33","1.0740","1.9648"
"0.078","0.078","9.670","14.9924","1653.33","1.0740","1.9648"
"0.078","0.079","9.710","14.9700","1654.37","1.0763","1.9817"
"0.078","0.079","9.710","14.9700","1654.37","1.0763","1.9817"
"0.078","0.079","9.490","14.9532","1655.64","1.0783","1.9432"
"0.078","0.079","9.490","14.9532","1655.64","1.0783","1.9432"
"0.078","0.079","9.690","14.9576","1656.50","1.0786","1.9824"
"0.078","0.079","9.690","14.9576","1656.50","1.0786","1.9824"
"0.078","0.080","9.480","14.9548","1653.88","1.0770","1.9405"
"0.078","0.080","9.480","14.9548","1653.88","1.0770","1.9405"
"0.081","0.081","9.490","14.9544","1648.55","1.0736","2.0176"
"0.081","0.081","9.490","14.9544","1648.55","1.0736","2.0176"
"0.081","0.082","9.390","14.9392","1647.22","1.0738","2.0024"
"0.081","0.082","9.390","14.9392","1647.22","1.0738","2.0024"
"0.081","0.082","9.530","14.9504","1648.49","1.0739","2.0276"
"0.081","0.082","9.530","14.9504","1648.49","1.0739","2.0276"
"0.081","0.082","9.550","14.9292","1646.74","1.0742","2.0407"
"0.081","0.082","9.550","14.9292","1646.74","1.0742","2.0407"
"0.081","0.083","9.550","14.9120","1646.92","1.0756","2.0478"
"0.081","0.083","9.550","14.9120","1646.92","1.0756","2.0478"
"0.081","0.083","9.420","14.9428","1648.13","1.0742","2.0073"
"0.081","0.083","9.420","14.9428","1648.13","1.0742","2.0073"
"0.084","0.085","9.370","14.9272","1648.06","1.0752","2.0772"
"0.084","0.085","9.370","14.9272","1648.06","1.0752","2.0772"
"0.085","0.085","9.390","14.9576","1653.58","1.0767","2.0937"
"0.085","0.085","9.390","14.9576","1653.58","1.0767","2.0937"
"0.085","0.086","9.460","14.9220","1654.61","1.0799","2.1243"
"0.085","0.086","9.460","14.9220","1654.61","1.0799","2.1243"
"0.085","0.086","9.350","14.8792","1655.89","1.0838","2.1179"
"0.085","0.086","9.350","14.8792","1655.89","1.0838","2.1179"
"0.085","0.086","9.690","14.8552","1654.61","1.0847","2.2053"
"0.085","0.086","9.690","14.8552","1654.61","1.0847","2.2053"
"0.088","0.087","9.410","14.8692","1649.82","1.0806","2.2111"
"0.088","0.087","9.410","14.8692","1649.82","1.0806","2.2111"
"0.088","0.088","9.230","14.8608","1650.18","1.0814","2.1723"
"0.088","0.088","9.230","14.8608","1650.18","1.0814","2.1723"
"0.088","0.089","9.650","14.8372","1649.03","1.0824","2.2821"
"0.088","0.089","9.650","14.8372","1649.03","1.0824","2.2821"
"0.088","0.089","9.400","14.8340","1644.51","1.0797","2.2244"
"0.088","0.089","9.400","14.8340","1644.51","1.0797","2.2244"
"0.088","0.090","9.150","14.8544","1642.11","1.0766","2.1564"
"0.088","0.090","9.150","14.8544","1642.11","1.0766","2.1564"
"0.091","0.090","9.380","14.8372","1640.08","1.0765","2.2939"
"0.091","0.090","9.380","14.8372","1640.08","1.0765","2.2939"
"0.091","0.091","9.470","14.8500","1637.39","1.0738","2.3100"
"0.091","0.091","9.470","14.8500","1637.39","1.0738","2.3100"
"0.091","0.092","9.260","14.8528","1639.66","1.0751","2.2575"
"0.091","0.092","9.260","14.8528","1639.66","1.0751","2.2575"
"0.091","0.092","9.030","14.8684","1636.80","1.0721","2.1943"
"0.091","0.092","9.030","14.8684","1636.80","1.0721","2.1943"
"0.095","0.093","9.160","14.8788","1637.45","1.0718","2.3190"
"0.095","0.093","9.160","14.8788","1637.45","1.0718","2.3190"
"0.095","0.093","9.350","14.8820","1634.54","1.0697","2.3654"
"0.095","0.093","9.350","14.8820","1634.54","1.0697","2.3654"
"0.091","0.094","9.510","14.9312","1632.22","1.0646","2.2820"
"0.091","0.094","9.510","14.9312","1632.22","1.0646","2.2820"
"0.094","0.094","9.000","14.9340","1630.15","1.0631","2.2296"
"0.094","0.094","9.000","14.9340","1630.15","1.0631","2.2296"
"0.095","0.095","9.180","14.9476","1629.15","1.0615","2.2921"
"0.095","0.095","9.180","14.9476","1629.15","1.0615","2.2921"
"0.095","0.096","8.990","14.9420","1627.15","1.0605","2.2470"
"0.095","0.096","8.990","14.9420","1627.15","1.0605","2.2470"
"0.098","0.097","8.840","14.9676","1627.15","1.0587","2.2677"
"0.098","0.097","8.840","14.9676","1627.15","1.0587","2.2677"
"0.098","0.097","9.370","14.9400","1631.34","1.0634","2.4172"
"0.098","0.097","9.370","14.9400","1631.34","1.0634","2.4172"
"0.095","0.097","9.310","14.9496","1636.50","1.0661","2.3238"
"0.095","0.097","9.310","14.9496","1636.50","1.0661","2.3238"
"0.099","0.098","8.980","14.9492","1636.68","1.0662","2.3358"
"0.099","0.098","8.980","14.9492","1636.68","1.0662","2.3358"
