"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.041","0.041","14.790","14.8760","2239.84","1.4664","1.6169"
"0.041","0.041","14.790","14.8760","2239.84","1.4664","1.6169"
"0.041","0.042","14.770","14.9012","2233.94","1.4600","1.6066"
"0.041","0.042","14.770","14.9012","2233.94","1.4600","1.6066"
"0.042","0.043","14.600","14.8552","2230.95","1.4626","1.6419"
"0.042","0.043","14.600","14.8552","2230.95","1.4626","1.6419"
"0.042","0.043","14.700","14.8932","2229.41","1.4579","1.6405"
"0.042","0.043","14.700","14.8932","2229.41","1.4579","1.6405"
"0.044","0.044","14.490","14.8960","2226.43","1.4556","1.6932"
"0.044","0.044","14.490","14.8960","2226.43","1.4556","1.6932"
"0.045","0.045","14.670","14.8996","2224.89","1.4543","1.7520"
"0.045","0.045","14.670","14.8996","2224.89","1.4543","1.7520"
"0.044","0.045","14.570","14.8888","2222.69","1.4539","1.7050"
"0.044","0.045","14.570","14.8888","2222.69","1.4539","1.7050"
"0.046","0.046","14.660","14.8520","2220.17","1.4558","1.8069"
"0.046","0.046","14.660","14.8520","2220.17","1.4558","1.8069"
"0.046","0.046","14.360","14.9320","2214.49","1.4443","1.7417"
"0.046","0.046","14.360","14.9320","2214.49","1.4443","1.7417"
"0.046","0.047","14.560","14.9812","2202.24","1.4316","1.7486"
"0.046","0.047","14.560","14.9812","2202.24","1.4316","1.7486"
"0.049","0.048","14.300","15.0012","2200.95","1.4289","1.8219"
"0.049","0.048","14.300","15.0012","2200.95","1.4289","1.8219"
"0.048","0.048","14.160","15.0300","2193.76","1.4215","1.7572"
"0.048","0.048","14.160","15.0300","2193.76","1.4215","1.7572"
"0.049","0.049","14.170","14.9812","2188.21","1.4225","1.8125"
"0.049","0.049","14.170","14.9812","2188.21","1.4225","1.8125"
"0.048","0.050","14.080","15.0276","2190.34","1.4195","1.7480"
"0.048","0.050","14.080","15.0276","2190.34","1.4195","1.7480"
"0.049","0.050","14.220","15.0036","2194.08","1.4242","1.8109"
"0.049","0.050","14.220","15.0036","2194.08","1.4242","1.8109"
"0.051","0.050","14.030","15.0428","2185.24","1.4148","1.8450"
"0.051","0.050","14.030","15.0428","2185.24","1.4148","1.8450"
"0.051","0.051","13.970","14.9896","2179.63","1.4161","1.8569"
"0.051","0.051","13.970","14.9896","2179.63","1.4161","1.8569"
"0.051","0.052","14.010","15.0360","2183.86","1.4145","1.8450"
