"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.024","0.024","13.510","15.7516","1977.78","1.2228","0.7281"
"0.024","0.025","13.520","15.7212","1977.35","1.2249","0.7331"
"0.024","0.025","13.520","15.7212","1977.35","1.2249","0.7331"
"0.025","0.025","13.290","15.7028","1974.66","1.2247","0.7531"
"0.025","0.025","13.290","15.7028","1974.66","1.2247","0.7531"
"0.025","0.025","13.260","15.6624","1974.31","1.2276","0.7573"
"0.025","0.025","13.260","15.6624","1974.31","1.2276","0.7573"
"0.025","0.026","13.350","15.7128","1970.85","1.2216","0.7551"
"0.025","0.026","13.350","15.7128","1970.85","1.2216","0.7551"
"0.025","0.026","13.320","15.7232","1972.84","1.2220","0.7520"
"0.025","0.026","13.320","15.7232","1972.84","1.2220","0.7520"
"0.027","0.026","13.180","15.7516","1966.80","1.2160","0.7993"
"0.027","0.026","13.180","15.7516","1966.80","1.2160","0.7993"
"0.027","0.027","13.110","15.7392","1961.06","1.2134","0.7970"
"0.027","0.027","13.110","15.7392","1961.06","1.2134","0.7970"
"0.027","0.027","13.200","15.7744","1956.29","1.2078","0.7970"
"0.027","0.027","13.200","15.7744","1956.29","1.2078","0.7970"
"0.026","0.027","13.260","15.7604","1955.69","1.2085","0.7731"
"0.026","0.027","13.260","15.7604","1955.69","1.2085","0.7731"
"0.028","0.028","13.180","15.7932","1951.03","1.2031","0.8222"
"0.028","0.028","13.180","15.7932","1951.03","1.2031","0.8222"
"0.028","0.028","13.180","15.7868","1947.15","1.2012","0.8232"
"0.028","0.028","13.180","15.7868","1947.15","1.2012","0.8232"
"0.028","0.028","13.160","15.7920","1948.24","1.2015","0.8213"
"0.028","0.028","13.160","15.7920","1948.24","1.2015","0.8213"
"0.028","0.028","12.960","15.7216","1946.47","1.2058","0.8197"
"0.028","0.028","12.960","15.7216","1946.47","1.2058","0.8197"
"0.028","0.029","13.110","15.7412","1944.54","1.2031","0.8261"
"0.028","0.029","13.110","15.7412","1944.54","1.2031","0.8261"
"0.029","0.029","13.050","15.7672","1940.93","1.1989","0.8476"
"0.029","0.029","13.050","15.7672","1940.93","1.1989","0.8476"
"0.029","0.029","12.840","15.7920","1939.76","1.1963","0.8300"
"0.029","0.029","12.840","15.7920","1939.76","1.1963","0.8300"
"0.029","0.030","13.030","15.7612","1936.50","1.1966","0.8472"
