"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.051","0.052","5.650","15.0760","1005.68","0.6497","0.7383"
"0.051","0.052","5.650","15.0760","1005.68","0.6497","0.7383"
"0.053","0.052","5.080","15.0696","1004.07","0.6489","0.6905"
"0.053","0.052","5.080","15.0696","1004.07","0.6489","0.6905"
"0.053","0.052","5.570","15.0884","1002.75","0.6472","0.7543"
"0.053","0.052","5.570","15.0884","1002.75","0.6472","0.7543"
"0.053","0.054","5.030","15.0876","1003.06","0.6475","0.6814"
"0.053","0.054","5.030","15.0876","1003.06","0.6475","0.6814"
"0.053","0.054","5.560","15.1108","1003.08","0.6465","0.7497"
"0.053","0.054","5.560","15.1108","1003.08","0.6465","0.7497"
"0.055","0.054","4.960","15.1044","1004.22","0.6475","0.6949"
"0.055","0.054","4.960","15.1044","1004.22","0.6475","0.6949"
"0.055","0.055","5.310","15.0956","1005.32","0.6486","0.7451"
"0.055","0.055","5.310","15.0956","1005.32","0.6486","0.7451"
"0.055","0.056","5.470","15.0596","1006.18","0.6507","0.7733"
"0.055","0.056","5.470","15.0596","1006.18","0.6507","0.7733"
"0.058","0.057","5.420","15.0484","1006.83","0.6516","0.8098"
"0.058","0.057","5.420","15.0484","1006.83","0.6516","0.8098"
"0.058","0.057","4.990","15.0520","1007.66","0.6520","0.7449"
"0.058","0.057","4.990","15.0520","1007.66","0.6520","0.7449"
"0.058","0.057","5.540","15.0548","1010.22","0.6535","0.8265"
"0.058","0.057","5.540","15.0548","1010.22","0.6535","0.8265"
"0.058","0.058","4.950","15.0388","1010.31","0.6543","0.7409"
"0.058","0.058","4.950","15.0388","1010.31","0.6543","0.7409"
"0.058","0.059","5.610","15.0368","1010.17","0.6543","0.8401"
"0.058","0.059","5.610","15.0368","1010.17","0.6543","0.8401"
"0.061","0.059","5.160","15.0008","1008.93","0.6550","0.8186"
"0.061","0.059","5.160","15.0008","1008.93","0.6550","0.8186"
"0.060","0.060","4.990","14.9928","1006.31","0.6537","0.7798"
"0.060","0.060","4.990","14.9928","1006.31","0.6537","0.7798"
"0.060","0.061","5.360","14.9792","1004.72","0.6532","0.8399"
"0.060","0.061","5.360","14.9792","1004.72","0.6532","0.8399"
"0.063","0.061","5.430","15.0004","1006.51","0.6535","0.8897"
"0.063","0.061","5.430","15.0004","1006.51","0.6535","0.8897"
"0.063","0.061","5.400","14.9716","1006.15","0.6545","0.8898"
"0.063","0.061","5.400","14.9716","1006.15","0.6545","0.8898"
"0.060","0.062","5.430","14.9588","1005.68","0.6547","0.8544"
"0.060","0.062","5.430","14.9588","1005.68","0.6547","0.8544"
"0.063","0.063","5.160","14.9612","1006.29","0.6550","0.8521"
"0.063","0.063","5.160","14.9612","1006.29","0.6550","0.8521"
"0.063","0.064","5.110","14.9668","1006.15","0.6547","0.8428"
"0.063","0.064","5.110","14.9668","1006.15","0.6547","0.8428"
"0.066","0.064","4.730","14.9888","1005.12","0.6531","0.8138"
"0.066","0.064","4.730","14.9888","1005.12","0.6531","0.8138"
"0.063","0.064","5.330","14.9880","1002.12","0.6512","0.8754"
"0.063","0.064","5.330","14.9880","1002.12","0.6512","0.8754"
"0.063","0.065","5.130","14.9992","1000.05","0.6493","0.8407"
"0.063","0.065","5.130","14.9992","1000.05","0.6493","0.8407"
"0.065","0.066","5.120","15.0196","998.61","0.6475","0.8622"
"0.065","0.066","5.120","15.0196","998.61","0.6475","0.8622"
"0.068","0.067","5.060","15.0184","996.79","0.6464","0.8917"
"0.068","0.067","5.060","15.0184","996.79","0.6464","0.8917"
"0.068","0.067","4.920","14.9988","995.25","0.6462","0.8704"
"0.068","0.067","4.920","14.9988","995.25","0.6462","0.8704"
"0.068","0.068","4.820","15.0012","992.35","0.6442","0.8523"
"0.068","0.068","4.820","15.0012","992.35","0.6442","0.8523"
"0.068","0.068","5.150","15.0152","990.85","0.6427","0.9080"
"0.068","0.068","5.150","15.0152","990.85","0.6427","0.9080"
"0.068","0.069","4.960","15.0120","990.63","0.6427","0.8751"
"0.068","0.069","4.960","15.0120","990.63","0.6427","0.8751"
"0.068","0.070","4.810","15.0376","990.17","0.6413","0.8444"
"0.068","0.070","4.810","15.0376","990.17","0.6413","0.8444"
"0.071","0.070","5.060","15.0236","991.09","0.6425","0.9301"
"0.071","0.070","5.060","15.0236","991.09","0.6425","0.9301"
"0.071","0.071","4.990","15.0064","991.92","0.6437","0.9203"
"0.071","0.071","4.990","15.0064","991.92","0.6437","0.9203"
"0.071","0.071","4.580","15.0200","991.30","0.6428","0.8424"
"0.071","0.071","4.580","15.0200","991.30","0.6428","0.8424"
"0.071","0.072","4.890","14.9908","990.82","0.6437","0.9047"
"0.071","0.072","4.890","14.9908","990.82","0.6437","0.9047"
"0.071","0.072","4.650","14.9848","988.58","0.6425","0.8611"
"0.071","0.072","4.650","14.9848","988.58","0.6425","0.8611"
"0.073","0.073","4.880","14.9964","988.08","0.6417","0.9271"
"0.073","0.073","4.880","14.9964","988.08","0.6417","0.9271"
"0.074","0.074","4.990","14.9696","988.23","0.6429","0.9663"
"0.074","0.074","4.990","14.9696","988.23","0.6429","0.9663"
"0.074","0.074","4.430","14.9728","988.15","0.6427","0.8572"
"0.074","0.074","4.430","14.9728","988.15","0.6427","0.8572"
"0.073","0.075","4.540","14.9532","986.50","0.6425","0.8700"
"0.073","0.075","4.540","14.9532","986.50","0.6425","0.8700"
"0.077","0.075","4.640","14.9684","985.08","0.6409","0.9352"
"0.077","0.075","4.640","14.9684","985.08","0.6409","0.9352"
"0.076","0.076","4.820","14.9716","983.23","0.6396","0.9581"
"0.076","0.076","4.820","14.9716","983.23","0.6396","0.9581"
"0.076","0.076","4.720","15.0156","982.43","0.6372","0.9300"
"0.076","0.076","4.720","15.0156","982.43","0.6372","0.9300"
"0.076","0.077","4.590","15.0072","982.58","0.6376","0.9059"
