"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.064","0.064","0.200","15.3896","358.77","0.2270","0.0308"
"0.064","0.064","0.200","15.3896","358.77","0.2270","0.0308"
"0.062","0.064","0.200","15.3532","358.77","0.2276","0.0301"
"0.062","0.064","0.200","15.3532","358.77","0.2276","0.0301"
"0.065","0.064","0.230","15.3620","355.13","0.2251","0.0363"
"0.065","0.064","0.230","15.3620","355.13","0.2251","0.0363"
"0.065","0.065","0.140","15.3524","353.29","0.2241","0.0221"
"0.065","0.065","0.140","15.3524","353.29","0.2241","0.0221"
"0.067","0.065","0.260","15.3636","353.65","0.2242","0.0421"
"0.067","0.065","0.260","15.3636","353.65","0.2242","0.0421"
"0.065","0.067","0.150","15.3436","356.34","0.2262","0.0236"
"0.065","0.067","0.150","15.3436","356.34","0.2262","0.0236"
"0.069","0.067","0.170","15.3524","357.17","0.2266","0.0284"
"0.069","0.067","0.170","15.3524","357.17","0.2266","0.0284"
"0.065","0.068","0.160","15.3668","356.17","0.2257","0.0252"
"0.065","0.068","0.160","15.3668","356.17","0.2257","0.0252"
"0.068","0.068","0.150","15.3888","357.09","0.2260","0.0246"
"0.068","0.068","0.150","15.3888","357.09","0.2260","0.0246"
"0.072","0.068","0.160","15.3632","360.04","0.2282","0.0278"
"0.072","0.068","0.160","15.3632","360.04","0.2282","0.0278"
